DateTime,AddedIPs,RemovedIPs
1546336338,162,122
1546338281,98,162
1546340169,121,178
1546342098,154,186
1546344038,299,146
1546345939,175,119
1546347880,191,126
1546349770,134,132
1546351945,161,139
1546353861,156,121
1546355798,153,116
1546357691,169,145
1546359642,127,103
1546361538,115,130
1546363453,146,3555
1546365397,149,2735
1546367294,181,126
1546370441,226,180
1546372354,121,169
1546374270,141,113
1546376171,161,119
1546378364,203,116
1546380265,123,110
1546382189,133,120
1546384112,162,151
1546386017,148,204
1546388202,1300,104
1546390337,2018,104
1546392286,1672,222
1546394182,1538,71
1546396092,1479,105
1546398024,108,97
1546399940,118,114
1546401876,94,84
1546403774,89,349
1546405704,110,274
1546407615,88,560
1546409780,86,3248
1546411937,108,515
1546413849,127,249
1546415816,120,237
1546417690,139,118
1546419653,202,122
1546421555,185,112
1546423471,134,136
1546425403,141,136
1546427312,146,107
1546429239,167,213
1546431150,672,347
1546433051,143,208
1546435002,175,124
1546436911,167,146
1546438824,145,140
1546440742,157,191
1546442663,167,119
1546444571,149,117
1546446505,154,124
1546448446,152,106
1546450336,151,149
1546452267,123,161
1546454200,143,143
1546456111,139,143
1546458258,236,132
1546460445,131,163
1546462327,111,172
1546464250,129,140
1546466178,126,115
1546468344,146,122
1546470280,135,137
1546472419,103,142
1546474362,189,1047
1546476290,237,1813
1546478457,341,1900
1546480340,150,1587
1546482515,146,1717
1546485649,225,176
1546487554,151,130
1546489484,133,89
1546491410,113,106
1546493297,109,90
1546495098,119,83
1546497165,155,131
1546499062,149,316
1546500998,153,127
1546502895,132,171
1546504848,173,134
1546506731,123,203
1546508676,134,173
1546510588,140,106
1546512516,175,125
1546514413,142,167
1546516339,140,154
1546518251,159,776
1546520198,182,172
1546522363,456,255
1546524526,197,214
1546526419,218,158
1546528367,188,295
1546530262,156,200
1546532208,136,137
1546534373,228,163
1546536264,161,157
1546538189,162,152
1546540348,176,137
1546542285,263,160
1546544203,1803,207
1546546347,2147,134
1546548259,1968,117
1546550213,1921,132
1546552096,1860,136
1546554029,1775,124
1546555956,409,147
1546557855,153,104
1546560081,130,152
1546561946,126,148
1546563870,127,209
1546565787,131,211
1546567716,140,129
1546569611,140,122
1546571551,147,114
1546573477,186,144
1546575636,156,151
1546577573,120,100
1546579458,120,90
1546581401,127,102
1546583296,116,203
1546585301,133,260
1546587181,140,136
1546589065,122,170
1546590998,106,147
1546592904,114,140
1546594819,130,135
1546596783,113,139
1546598692,144,175
1546600579,161,264
1546602517,137,188
1546604431,100,209
1546606384,132,190
1546608278,142,553
1546610172,138,204
1546612115,130,235
1546614266,285,209
1546616444,379,217
1546618585,159,187
1546620781,147,269
1546622679,342,204
1546624603,185,245
1546626497,147,303
1546628478,179,479
1546630608,174,2233
1546632771,208,2402
1546634655,160,2132
1546636584,159,2120
1546638505,143,2100
1546640453,127,2164
1546642358,132,417
1546644261,126,161
1546646202,142,138
1546648010,108,361
1546650027,169,166
1546651941,185,138
1546653864,124,152
1546655795,116,219
1546657959,144,220
1546659856,129,320
1546662043,187,195
1546663954,126,134
1546665870,133,140
1546667769,108,115
1546669572,107,138
1546671648,142,343
1546673538,116,152
1546675731,139,144
1546677616,132,121
1546679553,139,144
1546681463,155,319
1546683482,142,123
1546685589,138,173
1546687450,124,349
1546689372,148,174
1546691295,155,131
1546693232,124,155
1546695129,139,160
1546697063,187,153
1546699219,162,155
1546701137,155,143
1546703074,153,149
1546705009,138,125
1546706902,117,144
1546708830,121,279
1546710759,137,292
1546712660,141,170
1546714587,1512,200
1546716495,3297,155
1546718437,3365,483
1546720347,1352,136
1546722306,132,149
1546724448,225,144
1546726339,121,110
1546728272,90,110
1546730182,108,114
1546732100,91,118
1546734017,119,116
1546735963,135,142
1546737851,149,158
1546739781,147,121
1546741954,148,124
1546743875,121,109
1546746041,191,127
1546747943,133,150
1546749853,124,116
1546752044,133,139
1546753932,137,98
1546755890,99,89
1546757773,100,102
1546760009,121,117
1546762154,164,142
1546764018,89,125
1546765946,113,121
1546767856,102,145
1546770056,340,137
1546771950,93,112
1546773880,102,126
1546776041,125,159
1546777970,305,146
1546779880,238,128
1546782042,150,178
1546783942,365,183
1546785885,443,273
1546787772,296,131
1546789731,509,122
1546791912,390,109
1546793771,3397,92
1546795718,3566,94
1546797616,2346,117
1546799541,191,102
1546801478,155,97
1546803324,118,71
1546805325,93,87
1546807224,449,109
1546809168,332,644
1546811057,327,166
1546813277,321,140
1546815158,227,94
1546817076,290,90
1546818979,482,86
1546821149,1908,148
1546823306,2009,169
1546825257,1783,133
1546827187,1379,134
1546829092,1192,136
1546831004,194,121
1546833182,238,237
1546835058,170,112
1546836992,156,125
1546838947,213,109
1546840902,166,130
1546842775,123,91
1546844684,178,95
1546846578,179,93
1546848518,253,132
1546850415,170,78
1546852344,153,111
1546854273,141,97
1546856207,161,201
1546858486,239,105
1546860489,294,107
1546862453,169,841
1546864367,187,2533
1546866538,163,3030
1546868414,202,2647
1546870343,246,132
1546872288,294,106
1546874175,191,121
1546876363,219,116
1546878287,179,115
1546880197,344,2826
1546882125,402,3780
1546884028,855,2833
1546885972,667,116
1546887882,355,101
1546890048,230,123
1546891937,233,91
1546893885,258,140
1546895785,229,111
1546897729,203,130
1546899624,2251,140
1546901537,2189,152
1546903468,1493,229
1546905412,1856,476
1546907563,1706,1671
1546909461,1615,1596
1546911378,900,1592
1546913567,192,1546
1546915459,572,1080
1546917405,212,181
1546919293,163,183
1546921215,155,182
1546923168,146,153
1546925083,133,214
1546926981,159,167
1546928922,216,164
1546931193,188,287
1546933250,183,231
1546935132,154,485
1546937052,136,217
1546938983,173,207
1546941151,171,181
1546943082,171,207
1546944981,158,200
