DateTime,AddedIPs,RemovedIPs
1546681931,12,6
1546682854,26,13
1546683880,5,15
1546684773,41,23
1546685494,21,10
1546686024,11,4
1546686214,17,13
1546686934,8,8
1546687964,17,23
1546688374,19,22
1546689094,11,13
1546689875,23,6
1546690326,1,2
1546690774,13,23
1546691495,10,15
1546691775,18,6
1546692694,21,18
1546693414,10,9
1546693939,12,25
1546694855,20,21
1546695575,14,2
1546696096,14,12
1546696536,22,16
1546697253,12,12
1546698034,35,23
1546698695,9,7
1546700458,14,18
1546700855,40,41
1546701575,13,18
1546702350,26,32
1546703017,12,32
1546704563,9,7
1546704994,4,0
1546705377,34,90
1546706444,43,27
1546707632,4,14885
1546708360,14905,23
1546709254,17,11
1546710695,23,18
1546711413,18,10
1546712195,20,47
1546713094,11,18
1546713815,10,11
1546714334,10,18
1546714535,11,17
1546715254,9,9
1546715973,11,9
1546716255,14,11
1546716697,8,18
1546717415,11,15
1546718191,20,31
1546719093,17,13
1546719610,9,2
1546719816,7,15
1546720338,17,13
1546720550,12,8
1546721255,8,13
1546722300,11,8
1546722695,29,20
1546723413,15,6
1546724439,28,61
1546725095,14,9
1546725814,10,7
1546726336,8,0
1546726536,19,64
1546727975,8484,62
1546728262,15,32
1546729654,27,19
1546730179,16,0
1546730375,15,18
1546731038,7,9
1546731815,11,6
1546732293,4,7
1546733029,11,12
1546733752,15,16
1546734012,9,27
1546734247,5,0
1546734458,7,14
1546735175,12,16
1546735953,21,29
1546736620,18,18
1546737600,16,17
1546737849,7,12
1546738298,15,13
1546739260,11,22
1546739776,6,15
1546740157,11,19
1546740742,1,0
1546740832,0,25991
1546741440,25991,0
1546741944,14,16
1546743345,19,47
1546743863,13,25
1546744319,16,37
1546745013,17,14
1546746038,29,25
1546746518,8,6
1546747932,10,14
1546749166,7,3
1546749608,0,26059
1546749850,11,18
1546750332,24161,0
1546753609,1901,38
1546753929,16,31
1546754364,2,410
1546755098,429,95
1546755884,22,22
1546756500,10,17
1546757235,5,13
1546757767,9,14
1546758455,26,23
1546760006,33,46
1546760615,18,8
1546762144,34,33
1546763015,15,26
1546763788,14,15
1546764015,17,16
1546764463,5,13
1546765653,20,10
1546766373,13,8
1546767095,6,5
1546767660,6,9
1546767853,10,18
1546768542,11,21
1546769255,7,14
1546769975,10,24
1546770664,11,9
1546771380,4,19
1546771941,4,24
1546772111,0,25569
1546773105,25559,1
1546773875,9,28
1546774804,10,17614
1546775500,17623,4
1546776030,7,17
1546776456,0,25574
1546777967,25599,19
1546778410,6,0
1546778616,10,8
1546779333,10,16
1546779853,6,21
1546780294,20,9
1546781014,13,12
1546782039,28,33
1546782696,14,14
1546783416,7,12
1546783938,9,12
1546784432,17,18
1546785094,8,9
1546785873,28,23
1546786534,19,10
1546787253,12,16
1546787769,10,11
1546787974,15,12
1546788695,17,16
1546789719,21,11
1546790147,31,30
1546791103,12,16
1546791901,25,26
1546792775,15,27
1546793051,5,1
1546793419,12,17
1546793768,17,7
1546794214,13,15
1546794935,7,22
1546795708,28,31
1546796375,11,20
1546797073,8,14
1546797609,13,16
1546797815,15,15
1546798534,8,8
1546799254,15,11
1546799538,16,12
1546799975,55,10
1546800934,20,16
1546801470,16,18
1546801894,14,15
1546803313,52,6675
1546804053,6661,6
1546805322,29,44
1546805973,13,14
1546806694,16,12
1546807414,23,9
1546807689,11,2
1546808136,8,18
1546809163,36,52
1546809824,13,19
1546810534,8,15
1546811257,9,12
1546813266,23,25
1546813612,50,49
1546814375,51,539
1546815152,18,7192
1546815826,7177,12
1546817073,25,9443
1546818037,9451,112
1546818704,11,13
1546818969,10,17
1546819422,13,10
1546821146,32,44
1546822839,59,24
1546823299,7,10
1546823776,0,25713
1546824514,25711,0
1546825242,13,7
1546825656,24,14
1546827184,93,29
1546827580,18,3
1546828091,1,0
1546828295,24,4
1546829076,18,10
1546829496,44,17
1546830214,19,9
1546831000,44,22
1546833175,11,20
1546834054,98,41
1546835055,15,0
1546835553,0,26189
1546836695,26237,0
1546836979,11,12
1546837475,25,10
1546838944,16,31
1546840867,9,16
1546841255,66,33
1546841974,14,8
1546842759,8,0
1546843177,18,14
1546843902,15,9
1546844672,20,30
1546845333,8,8
1546846293,23,14
1546846568,8,13
1546847014,11,20
1546848514,26,49
1546849174,17,9
1546849895,13,12
1546850411,6,10
1546850613,13,4
1546851335,12,6
1546852109,16,13
1546852333,5,19
1546852774,76,13
1546853494,11,6
1546854270,22,36
1546856202,6,0
1546856618,40,35
1546857333,11,10
1546858359,23,19
1546859013,16,17
1546859974,27,18
1546860251,3,7
1546860695,14,21
1546861414,23,27
1546862436,8,6
1546862854,32,29
1546863574,23,20
1546864361,16,9
1546864775,41,30
1546865495,16,12
1546866528,7,8
1546866995,14,2
1546867414,41,32
1546868134,14,11
1546868856,56,13
1546870054,21,16
1546870332,14,20
1546870773,56,13
1546872277,42,35
1546872936,22,19
1546873653,6,14
1546874172,8,20
1546874374,12,16
1546875094,15,14
1546876359,8,16
1546876835,38,33
1546877494,11,7
1546878277,7,15
1546878695,25,23
1546879415,9,11
1546880191,20,24
1546880856,13,16
1546881634,17,2
1546882115,28,25
1546883494,20,21
1546884021,16,7
1546884454,21,20
1546885175,15,11
1546885959,22,13
1546887095,30,75
1546887876,39,24
1546888534,11,11
1546890038,12,18
1546890934,46,70
1546891654,15,11
1546891934,16,15
1546892382,13,14
1546893095,8,14
1546893873,24,25
1546894534,13,14
1546895254,11,13
1546895782,14,12
1546896275,39,11
1546896961,15,8
1546897718,22,23
1546898463,13,14
1546899097,11,13
1546899620,14,10
1546899814,9,13
1546900535,542,1631
1546901292,15,3569
1546901533,10,9
1546902935,3603,22
1546903456,14,4
1546903895,18,13
1546904629,15,11
1546905137,94,24
1546905399,11,22
1546906459,18,16
1546907560,12,5
1546908481,2,26819
1546909176,26817,1
1546909456,7,13
1546910374,23,18
1546911155,25,0
1546911584,22,30
1546913556,45,99
1546914219,17,20
1546914899,13,23
1546915453,10,11
1546915902,17,32
1546916614,16,24
1546917395,20,37
1546918053,16,26
1546918795,20,26
1546919290,9,13
1546919519,11,19
1546920215,18,14
1546920937,16,13
1546921212,8,13
1546921680,13,13
1546922376,19,24
1546923106,13,8
1546924297,41,28
1546925017,8,9
1546926031,35,17
1546926697,13,13
1546926971,9,37
1546927415,8,12
1546928135,12,13
1546928914,36,24
1546929581,0,7
1546930294,7,17
1546931182,24,25
1546931735,20,11
1546932455,24,18
1546933239,17,20
1546933653,23,17
1546934854,31,11
1546935128,10,10
1546936055,20,26
1546937049,6,10
1546937855,31,27
1546938675,22,60
1546938973,5,8
1546939294,6,13
1546939894,15,10
1546940673,100,12
1546941141,10,4
1546941336,15,14
1546942313,16,23
1546943072,27,27
1546943736,13,11
1546944653,29,33
1546944970,4,3
1546945413,26,27
1546946376,16,30
